index,source_node,target_node,weight,day
28575,151,907,899939.94,2511
28576,188,645,397000.0,2511
28577,192,1600,500000.0,2511
28578,192,1736,889400.0,2511
28579,232,907,693097.09,2511
28580,232,907,510226.12,2511
28581,232,1530,810000.0,2511
28582,232,2069,837137.43,2511
28583,285,1472,259907.64,2511
28584,285,1781,745000.0,2511
28585,285,2364,509000.0,2511
28586,329,868,547995.0,2511
28587,165,769,599200.0,2512
28588,165,1019,599400.0,2512
28589,165,1907,341251.0,2512
28590,165,1907,600000.0,2512
28591,177,1239,860064.98,2512
28592,232,1530,772000.0,2512
28593,232,1949,646500.0,2512
28594,232,1949,657700.0,2512
28595,232,2069,804145.0,2512
28596,232,2110,761598.36,2512
28597,262,1282,794000.0,2512
28598,293,1551,398000.0,2512
28599,295,1130,260000.0,2512
28600,326,1090,950000.0,2512
28601,7,1105,4768407.53,2513
28602,69,1737,189620.0,2513
28603,93,652,769900.0,2513
28604,93,652,304600.0,2513
28605,118,953,163987.53,2513
28606,118,953,219956.6,2513
28607,135,671,547950.0,2513
28608,135,692,508500.0,2513
28609,156,1297,655650.0,2513
28610,156,1297,605500.0,2513
28611,156,1297,405780.0,2513
28612,156,1297,305750.0,2513
28613,156,1297,407000.0,2513
28614,177,1239,697216.0,2513
28615,194,1470,499900.0,2513
28616,196,862,436923.68,2513
28617,196,862,424867.4,2513
28618,196,1210,416000.0,2513
28619,196,1210,416000.0,2513
28620,196,1210,601000.0,2513
28621,196,1210,216000.0,2513
28622,211,721,222000.0,2513
28623,211,1818,112500.0,2513
28624,279,2186,606900.0,2513
28625,300,1464,212600.0,2513
28626,335,2037,501000.0,2513
28627,11,1596,757999.8,2514
28628,15,752,2200500.0,2514
28629,109,1179,2259500.0,2514
28630,109,1179,3364500.0,2514
28631,117,523,6269062.66,2514
28632,117,1568,9989285.0,2514
28633,118,2370,289000.0,2514
28634,126,1806,544000.0,2514
28635,126,1806,456000.0,2514
28636,177,1239,866927.6,2514
28637,177,1239,729044.36,2514
28638,225,647,649672.43,2514
28639,235,1488,211149.51,2514
28640,309,1299,298046.09,2514
28641,21,672,286900.0,2516
28642,210,2427,296346.0,2516
28643,92,1497,200000.0,2517
28644,92,1523,250000.0,2517
28645,135,430,347500.0,2517
28646,135,671,347253.14,2517
28647,202,2366,5196000.0,2517
28648,235,562,3800000.0,2517
28649,252,398,1708540.0,2517
28650,264,1093,211615.0,2517
28651,266,2366,3360000.0,2517
28652,3,1482,6938999.74,2518
28653,69,923,251554.0,2518
28654,93,652,235900.0,2518
28655,93,652,561400.0,2518
28656,112,868,1148422.0,2518
28657,112,1035,3626000.0,2518
28658,180,639,550601.28,2518
28659,213,875,410000.0,2518
28660,213,1257,397000.0,2518
28661,262,1282,499875.0,2518
28662,262,1288,319670.0,2518
28663,300,1063,190350.0,2518
28664,333,592,2102224.32,2518
28665,84,1055,400000.0,2519
28666,84,1908,694402.94,2519
28667,82,954,164836.0,2519
28668,94,1450,895624.6,2519
28669,97,820,169700.0,2519
28670,97,820,204800.0,2519
28671,244,842,3590000.0,2519
28672,252,1007,2600000.0,2519
28673,268,714,196410.0,2519
28674,283,639,160274.91,2519
28675,285,1166,279675.0,2519
28676,305,1253,199980.0,2519
28677,305,1253,299800.0,2519
28678,156,2258,1496000.0,2520
28679,177,395,828800.0,2520
28680,194,1470,734800.0,2520
28681,215,1475,193122.5,2520
28682,215,1846,369555.25,2520
28683,218,2366,1100000.0,2520
28684,235,1085,229850.0,2520
28685,267,1035,6100000.0,2520
28686,295,1130,256000.0,2520
28687,295,1130,256000.0,2520
28688,335,1483,448000.0,2520
28689,125,1170,899000.0,2521
28690,260,839,150386.47,2521
28691,260,839,168399.54,2521
28692,260,1777,175958.43,2521
28693,291,828,1737850.0,2521
28694,5,1018,634960.96,2522
28695,9,1111,325950.0,2524
28696,84,634,299855.9,2524
28697,60,2069,704500.0,2524
28698,196,2367,300090.0,2524
28699,233,1017,455000.0,2524
28700,233,1017,852000.0,2524
28701,235,1659,299100.0,2524
28702,295,1130,281000.0,2524
28703,235,1231,241450.0,2525
28704,318,2242,794850.0,2525
28705,330,701,279550.0,2525
28706,335,2037,900000.0,2525
28707,21,714,200000.0,2526
28708,110,528,1399545.0,2526
28709,165,1019,635000.0,2526
28710,292,1132,417041.0,2526
28711,329,1723,555400.0,2526
28712,5,1061,859056.9,2527
28713,131,2193,328282.0,2527
28714,262,1221,730500.0,2527
28715,300,1034,176850.0,2527
28716,334,427,169800.0,2527
28717,334,447,200400.0,2527
28718,21,1027,322549.1,2528
28719,21,1908,870734.49,2528
28720,21,1908,542500.0,2528
28721,73,1232,897500.0,2528
28722,82,954,262990.0,2528
28723,82,954,218950.0,2528
28724,82,954,126280.0,2528
28725,82,1191,144900.0,2528
28726,86,1432,799928.77,2528
28727,97,1312,149500.0,2528
28728,134,922,299999.0,2528
28729,181,1200,1081500.0,2528
28730,227,2262,899650.0,2528
28731,282,1366,8125000.0,2528
28732,60,2439,914200.0,2529
28733,82,2171,124820.0,2531
28734,117,366,405960.0,2531
28735,166,533,514947.5,2531
28736,274,965,334346.25,2531
28737,283,838,4780562.5,2531
28738,323,470,249800.0,2531
28739,97,820,119600.0,2532
28740,111,1456,325000.0,2532
28741,147,1419,450000.0,2532
28742,156,1092,1070500.0,2532
28743,156,1130,2004000.0,2532
28744,156,1130,2453000.0,2532
28745,170,1027,308846.55,2532
28746,170,1027,309064.9,2532
28747,170,1908,308246.67,2532
28748,170,1908,729052.6,2532
28749,170,1951,310000.0,2532
28750,300,1063,298500.0,2532
28751,80,1047,375570.0,2533
28752,183,851,580000.0,2533
28753,215,1032,199982.85,2533
28754,229,2188,160125.0,2533
28755,229,2188,115920.0,2533
28756,229,2410,167730.0,2533
28757,11,778,898000.0,2534
28758,84,2407,897250.0,2534
28759,84,2407,165840.86,2534
28760,65,2255,1276793.16,2534
28761,93,652,1299900.0,2534
28762,97,473,149600.0,2534
28763,118,1130,250000.0,2534
28764,152,1596,271000.0,2534
28765,211,2399,173400.0,2534
28766,226,487,427990.0,2534
28767,235,1109,214750.0,2534
28768,235,1117,347708.59,2534
28769,313,479,744655.0,2534
28770,77,545,869000.0,2535
28771,77,545,485000.0,2535
28772,77,545,894000.0,2535
28773,192,1600,255600.0,2535
28774,192,1736,895500.0,2535
28775,195,794,424500.0,2535
28776,227,2242,699850.0,2535
28777,274,965,318356.94,2535
28778,310,1465,3990800.0,2536
28779,84,934,348893.5,2538
28780,84,1863,350000.0,2538
28781,127,2419,580000.0,2538
28782,203,1742,318360.0,2538
28783,235,944,199700.0,2538
28784,235,1063,210020.0,2538
28785,242,1263,296000.0,2538
28786,242,2025,773917.0,2538
28787,301,851,1142456.0,2538
28788,305,2198,499695.0,2538
28789,6,376,299900.0,2539
28790,80,1692,978820.5,2539
28791,97,1312,169600.0,2539
28792,102,441,484000.0,2539
28793,102,441,350000.0,2539
28794,102,1119,480000.0,2539
28795,102,1119,225000.0,2539
28796,102,1127,209975.0,2539
28797,102,2178,424837.44,2539
28798,118,587,244000.0,2539
28799,121,1386,300000.0,2539
28800,156,1587,2456000.0,2539
28801,162,1740,199900.0,2539
28802,192,988,255700.0,2539
28803,192,988,255800.0,2539
28804,192,1600,277014.98,2539
28805,192,1600,255287.95,2539
28806,192,1600,204000.0,2539
28807,256,425,189800.0,2539
28808,284,523,2124810.0,2539
28809,309,1231,718000.0,2539
28810,311,523,296930.7,2539
28811,311,1060,481500.0,2539
28812,19,1554,1400000.0,2540
28813,125,1170,321000.0,2540
28814,196,1060,366000.0,2540
28815,196,1210,601000.0,2540
28816,215,2071,299920.2,2540
28817,1,1730,899790.0,2541
28818,21,783,2127800.0,2541
28819,97,473,144500.0,2541
28820,156,1297,205800.0,2541
28821,194,1470,500000.0,2541
28822,235,1109,194650.0,2541
28823,235,1698,241250.0,2541
28824,239,2149,1157717.57,2541
28825,334,2066,442000.0,2541
28826,117,679,1117000.0,2542
28827,117,679,1836600.0,2542
28828,117,821,469500.0,2542
28829,117,821,176200.0,2542
28830,117,821,189800.0,2542
28831,117,821,168600.0,2542
28832,117,1201,169065.36,2542
28833,117,1201,158567.38,2542
28834,117,1201,255494.31,2542
28835,117,1794,95504.08,2542
28836,117,1794,107046.07,2542
28837,117,1988,136800.45,2542
28838,117,1988,715489.98,2542
28839,117,1988,619897.32,2542
28840,196,1060,516002.0,2542
28841,196,1060,316000.0,2542
28842,239,395,751000.0,2542
28843,239,1527,452000.0,2542
28844,273,1048,324600.0,2542
28845,286,523,216840.0,2542
28846,286,523,330850.1,2542
28847,286,523,93710.0,2542
28848,307,1468,598144.5,2542
28849,309,992,499790.0,2542
28850,309,1297,662900.0,2542
28851,84,1928,372500.0,2545
28852,60,1654,400000.0,2545
28853,162,1154,198900.0,2545
28854,189,1381,260300.0,2545
28855,195,1276,896587.9,2545
28856,297,1923,248500.0,2545
28857,5,1253,523250.0,2546
28858,19,845,364666.5,2546
28859,84,1122,839625.0,2546
28860,60,1654,400000.0,2546
28861,72,547,121367.13,2546
28862,193,1285,317776.7,2546
28863,231,773,450000.0,2546
28864,235,436,173000.0,2546
28865,235,842,142415.0,2546
28866,235,1237,499900.0,2546
28867,246,936,997064.28,2546
28868,318,473,499600.0,2546
28869,84,689,934367.82,2547
28870,84,1027,923805.35,2547
28871,84,1027,914140.1,2547
28872,84,2100,767000.0,2547
28873,84,2100,361800.0,2547
28874,97,563,209600.0,2547
28875,117,679,732500.0,2547
28876,127,2419,349500.0,2547
28877,235,1115,367000.0,2547
28878,258,1178,299800.0,2547
28879,268,1094,774300.0,2547
28880,268,2254,149900.0,2547
28881,268,2254,199900.0,2547
28882,161,1848,890000.0,2548
28883,161,1884,320000.0,2548
28884,161,2167,600000.0,2548
28885,199,1635,349000.0,2548
28886,205,551,279500.0,2548
28887,225,2182,526552.5,2548
28888,235,1237,599900.0,2548
28889,253,1605,398000.0,2548
28890,17,1536,279950.0,2549
28891,84,496,350478.81,2549
28892,124,1451,290040.0,2549
28893,156,1297,499850.0,2549
28894,194,2037,1385600.0,2549
28895,285,743,159845.18,2549
28896,317,455,699383.21,2549
28897,327,783,11680000.0,2549
28898,327,783,2570500.0,2549
28899,327,783,6985000.0,2549
28900,327,783,5500000.0,2549
28901,327,2417,3295000.0,2549
28902,181,1865,270000.0,2552
28903,206,900,402500.0,2552
28904,206,1593,534502.35,2552
28905,206,1717,499500.0,2552
28906,206,1746,349500.0,2552
28907,206,1746,506000.0,2552
28908,217,2069,1025000.0,2552
28909,235,755,298500.0,2552
28910,235,1065,143500.0,2552
28911,241,1954,798417.0,2552
28912,241,2366,897000.0,2552
28913,258,642,599748.8,2552
28914,302,1551,588600.0,2552
28915,60,1654,400000.0,2553
28916,102,868,367500.0,2553
28917,154,1003,1469599.98,2553
28918,313,763,849660.0,2553
28919,49,900,324500.0,2554
28920,49,900,324800.0,2554
28921,49,1593,199800.0,2554
28922,49,1717,499800.0,2554
28923,49,1746,149500.0,2554
28924,69,1737,824322.0,2554
28925,74,1201,572056.5,2554
28926,82,1404,101530.0,2554
28927,82,1937,199830.0,2554
28928,82,2171,100830.0,2554
28929,109,1278,1255000.0,2554
28930,134,672,1998510.71,2554
28931,138,2372,212000.0,2554
28932,156,1132,499400.0,2554
28933,235,586,349800.0,2554
28934,235,1074,417800.0,2554
28935,235,1083,174856.0,2554
28936,274,639,359699.8,2554
28937,306,2264,262500.0,2554
28938,314,838,441343.08,2554
28939,6,376,500000.0,2555
28940,6,1190,849545.0,2555
28941,6,1566,899586.51,2555
28942,11,1596,7393500.0,2555
28943,60,932,755000.0,2555
28944,150,1084,272635.08,2555
28945,165,679,1388000.0,2555
28946,173,1161,360000.0,2555
28947,212,1752,680809.0,2555
28948,323,470,254850.0,2555
28949,323,665,305800.0,2555
28950,323,665,148000.0,2555
28951,324,607,293802.0,2555
28952,324,607,419225.0,2555
28953,324,1413,216900.0,2555
28954,335,1683,1000000.0,2555
28955,335,1683,500336.0,2555
28956,44,1044,275000.0,2556
28957,89,732,468900.0,2556
28958,89,897,221000.0,2556
28959,95,1512,375200.0,2556
28960,127,2419,454950.0,2556
28961,160,571,299500.5,2556
28962,160,1432,799300.0,2556
28963,229,592,365002.0,2556
28964,244,1442,525646.07,2556
28965,273,1048,324500.0,2556
28966,273,1048,324698.3,2556
28967,273,1048,324802.42,2556
28968,273,1048,324500.0,2556
28969,291,828,699850.0,2556
28970,313,689,552960.0,2556
28971,313,828,227500.0,2556
28972,313,2407,256320.0,2556
28973,313,2407,202680.0,2556
28974,102,1119,700000.0,2557
28975,192,1600,295093.32,2558
28976,17,1536,864545.0,2559
28977,84,671,1654098.11,2559
28978,84,496,496859.61,2559
28979,84,529,614000.0,2559
28980,60,907,899939.2,2559
28981,88,479,499885.0,2559
28982,192,587,315000.0,2559
28983,192,1736,305970.2,2559
28984,285,1331,249500.0,2559
28985,60,1643,799184.16,2560
28986,74,1480,618500.0,2560
28987,252,1480,299500.0,2560
28988,274,639,519499.87,2560
28989,292,1419,417000.0,2560
28990,327,2430,340000.0,2560
28991,134,922,349975.0,2561
28992,196,1210,402000.0,2563
28993,244,2011,258000.0,2563
28994,244,2193,1717089.93,2563
28995,271,2244,500705.4,2563
28996,6,376,800000.0,2566
28997,6,1374,797617.37,2566
28998,6,1646,847757.88,2566
28999,6,2442,799990.0,2566
29000,7,951,368500.0,2566
29001,84,1019,285999.37,2566
29002,84,1019,260220.03,2566
29003,125,1170,1484000.0,2566
29004,125,1170,387000.0,2566
29005,216,1951,897975.0,2566
29006,279,1736,299500.0,2566
29007,6,1884,349950.0,2567
29008,84,496,3755893.1,2567
29009,84,1990,923320.3,2567
29010,69,923,549535.0,2567
29011,268,1140,798679.45,2567
29012,284,1055,154500.0,2567
29013,285,1891,359800.0,2567
29014,70,932,309000.0,2568
29015,295,587,240000.0,2568
29016,44,377,860985.0,2570
29017,69,652,367567.5,2570
29018,69,767,171789.7,2570
29019,90,960,900000.0,2570
29020,102,441,212500.0,2570
29021,333,1374,798353.81,2570
29022,107,547,899069.64,2571
29023,118,2370,700000.0,2571
29024,148,1391,168000.0,2571
29025,229,592,150502.8,2571
29026,293,876,894825.0,2571
29027,293,1551,611860.55,2571
29028,332,977,725000.0,2572
29029,85,2419,659379.8,2574
29030,130,973,339105.0,2574
29031,130,973,199572.0,2574
29032,165,679,5245000.0,2574
29033,192,1153,894740.0,2574
29034,192,1153,506000.0,2574
29035,192,1153,306000.0,2574
29036,192,1600,405517.52,2574
29037,268,714,199900.0,2574
29038,133,564,289493.66,2575
29039,147,1419,439000.0,2575
29040,196,950,376000.0,2575
29041,251,1500,947345.0,2575
29042,252,752,2969500.0,2575
29043,84,485,2854595.25,2576
29044,242,1282,899000.0,2576
29045,293,876,817850.0,2576
29046,327,783,419500.0,2576
29047,138,791,1526000.0,2577
29048,118,1187,600000.0,2578
29049,118,1600,400000.0,2578
29050,196,765,2098000.0,2578
29051,307,2110,890144.35,2578
29052,21,714,669059.98,2581
29053,90,960,120000.0,2581
29054,217,1656,2496188.45,2583
29055,308,2123,1175849.11,2583
29056,16,2047,824950.75,2584
29057,62,783,1188000.0,2584
29058,62,1092,899880.0,2584
29059,62,1094,808804.16,2584
29060,62,1208,898500.0,2584
29061,62,1249,899625.0,2584
29062,62,1452,632335.71,2584
29063,69,731,698800.0,2584
29064,241,534,1175278.0,2584
29065,307,1656,887800.0,2584
29066,340,1141,1030000.0,2584
29067,84,652,676971.4,2585
29068,92,1055,1998100.0,2585
29069,106,1951,277000.0,2585
29070,106,1951,277000.0,2585
29071,167,477,658724.02,2585
29072,167,783,27560000.0,2585
29073,107,1966,511489.01,2586
29074,156,597,1198600.0,2586
29075,160,571,983757.08,2586
29076,160,1432,864043.37,2586
29077,160,1514,324850.0,2586
29078,160,1788,1086560.0,2586
29079,195,1252,180000.0,2586
29080,195,1437,419637.0,2586
29081,206,2214,5103210.0,2586
29082,232,1309,1500000.0,2586
29083,289,1285,557325.0,2586
29084,5,1061,190000.0,2589
29085,80,347,891768.75,2590
29086,80,349,646464.0,2590
29087,156,1300,173825.0,2590
29088,161,2107,460000.0,2590
29089,217,1656,449500.0,2590
29090,236,523,348853.5,2590
29091,236,1055,435465.0,2590
29092,327,783,598980.0,2590
29093,84,671,1004800.0,2591
29094,103,907,325000.0,2591
29095,120,421,177146.0,2591
29096,120,423,507318.53,2591
29097,120,809,510800.0,2591
29098,293,933,210000.0,2591
29099,320,689,799450.0,2591
29100,320,961,899158.34,2591
29101,84,671,2509800.0,2592
29102,80,2010,252000.0,2592
29103,82,919,185725.0,2592
29104,82,954,137489.0,2592
29105,311,972,569500.0,2592
29106,311,1200,688550.0,2592
29107,53,705,602000.0,2593
29108,235,562,449750.0,2593
29109,235,562,339790.0,2593
29110,299,732,233000.0,2593
29111,338,1908,165554.42,2594
29112,91,803,515000.0,2596
29113,99,441,439005.0,2596
29114,119,1353,406425.0,2596
29115,180,639,450000.0,2596
29116,227,972,564786.0,2596
29117,302,1923,192522.75,2596
29118,334,1055,344000.0,2596
29119,334,2419,335500.0,2596
29120,340,1452,1433245.0,2596
29121,84,2208,900000.0,2597
29122,84,2208,420000.0,2597
29123,84,2208,500000.0,2597
29124,84,2208,500000.0,2597
29125,84,2214,900000.0,2597
29126,84,2214,900000.0,2597
29127,84,2214,900000.0,2597
29128,84,2214,800000.0,2597
29129,84,2214,900000.0,2597
29130,84,2214,900000.0,2597
29131,84,2215,900000.0,2597
29132,84,2215,900000.0,2597
29133,84,2215,900000.0,2597
29134,84,2223,900000.0,2597
29135,84,2223,800000.0,2597
29136,84,2223,500000.0,2597
29137,84,2226,900000.0,2597
29138,84,2226,900000.0,2597
29139,84,2226,420000.0,2597
29140,84,2227,900000.0,2597
29141,84,2227,900000.0,2597
29142,84,2227,400000.0,2597
29143,50,1615,155875.5,2597
29144,159,652,859971.75,2597
29145,197,639,690000.0,2597
29146,197,1056,384273.0,2597
29147,197,1554,829425.0,2597
29148,197,1554,885159.0,2597
29149,206,1055,199410.01,2597
29150,206,1055,799779.18,2597
29151,210,1371,653591.72,2597
29152,213,607,799799.0,2597
29153,335,1173,415200.0,2597
29154,84,1378,1064395.46,2598
29155,64,1066,379675.75,2598
29156,156,1076,348000.0,2598
29157,84,1378,673726.2,2599
29158,139,1993,468514.68,2599
29159,141,1685,1500708.56,2599
29160,227,1500,401578.0,2599
29161,268,838,548000.0,2599
29162,290,2366,1052000.0,2599
29163,21,1679,896400.0,2600
29164,21,1679,705500.0,2600
29165,55,1656,896416.93,2600
29166,55,2197,896442.0,2600
29167,116,907,550249.24,2600
29168,116,907,393497.96,2600
29169,116,907,416814.99,2600
29170,217,907,2999400.0,2600
29171,217,1813,4498412.63,2600
29172,309,2417,1110500.3,2600
29173,293,1551,549236.35,2601
29174,44,1474,506646.5,2603
29175,176,1025,760000.0,2603
29176,259,1130,274999.81,2603
29177,259,1130,194999.0,2603
29178,259,1130,814995.0,2603
29179,259,1130,349997.5,2603
29180,259,1663,565000.0,2603
29181,84,1619,454644.12,2604
29182,84,2227,835000.0,2604
29183,84,487,899950.0,2604
29184,50,1269,816000.0,2604
29185,241,534,192500.0,2604
29186,246,866,2979274.44,2604
29187,254,639,890000.0,2604
29188,304,794,246811.6,2604
29189,2,1052,518500.0,2605
29190,2,1177,385000.0,2605
29191,21,785,3372707.96,2605
29192,44,1474,506646.5,2605
29193,80,474,3120000.01,2605
29194,90,2118,598200.0,2605
29195,90,2192,899492.0,2605
29196,156,609,597490.0,2605
29197,164,1974,497445.62,2605
29198,201,1965,760150.0,2605
29199,227,1500,609108.0,2605
29200,239,1196,541850.0,2605
29201,84,617,528300.0,2606
29202,50,1269,419500.02,2606
29203,55,2125,289537.58,2606
29204,56,427,228400.0,2606
29205,56,447,133750.4,2606
29206,215,2071,194500.0,2606
29207,55,2125,662436.5,2607
29208,96,621,349630.0,2607
29209,96,828,420000.0,2607
29210,111,562,315500.0,2607
29211,168,1579,399500.0,2607
29212,292,783,468000.0,2607
29213,294,2136,150000.0,2607
29214,86,1084,662252.64,2610
29215,189,717,140684.9,2610
29216,227,952,198733.0,2610
29217,227,1500,445233.0,2610
29218,299,732,654520.0,2610
29219,167,1247,210613.16,2611
29220,192,734,154000.0,2611
29221,214,523,5253000.0,2611
29222,214,1625,3418564.28,2611
29223,223,1045,145200.15,2611
29224,223,1119,349660.0,2611
29225,223,1248,230051.45,2611
29226,223,1248,273845.25,2611
29227,266,617,449000.0,2611
29228,291,404,274500.0,2611
29229,291,404,896200.0,2611
29230,291,1018,505500.0,2611
29231,311,523,331475.35,2611
29232,321,528,286792.5,2611
29233,136,2140,849115.8,2612
29234,138,1559,264450.0,2612
29235,138,1967,299995.0,2612
29236,246,1551,889487.6,2612
29237,321,528,524733.85,2612
29238,334,1055,404700.0,2612
29239,82,440,272757.5,2613
29240,82,440,110480.0,2613
29241,82,713,226811.5,2613
29242,82,1414,92500.0,2613
29243,127,797,875000.0,2613
29244,156,609,795986.0,2613
29245,192,734,200000.0,2613
29246,192,1474,150000.0,2613
29247,192,1736,200000.0,2613
29248,206,2208,753250.5,2613
29249,206,2208,500000.0,2613
29250,206,2208,600000.0,2613
29251,206,2208,303248.0,2613
29252,206,2214,650000.0,2613
29253,206,2214,600000.0,2613
29254,206,2214,900000.0,2613
29255,206,2226,500000.0,2613
29256,206,2227,400000.0,2613
29257,206,2227,502745.0,2613
29258,206,2227,200000.0,2613
29259,53,705,565000.0,2614
29260,56,1152,300000.0,2614
29261,82,919,322360.8,2614
29262,63,356,655290.0,2617
29263,82,440,137191.0,2617
29264,82,442,129665.0,2617
29265,82,954,262715.0,2617
29266,164,1179,402150.0,2617
29267,307,641,812385.94,2617
29268,307,641,874613.49,2617
29269,327,2206,352250.0,2617
29270,328,2124,1541400.0,2617
29271,328,2124,2400400.0,2617
29272,328,2124,602800.0,2617
29273,328,2124,602800.0,2617
29274,332,351,626080.0,2617
29275,11,662,741213.61,2618
29276,84,2020,216436.0,2618
29277,73,2208,346200.0,2618
29278,116,2125,900000.0,2618
29279,327,1473,299999.0,2618
29280,327,1473,199988.9,2618
29281,84,1513,244187.68,2619
29282,21,934,341500.0,2619
29283,46,795,659670.0,2619
29284,46,875,650000.0,2619
29285,46,1093,455700.0,2619
29286,46,1231,899500.0,2619
29287,72,888,465000.0,2619
29288,138,1559,1047672.63,2619
29289,213,1239,774000.0,2619
29290,301,1594,894000.0,2619
29291,20,797,2400000.0,2620
29292,84,470,1499903.83,2620
29293,70,399,202500.0,2620
29294,70,1179,502875.0,2620
29295,79,910,541100.0,2620
29296,82,1414,95954.0,2620
29297,115,714,150000.0,2620
29298,219,871,898000.4,2620
29299,219,1291,375150.0,2620
29300,244,776,1400000.0,2620
29301,21,681,850000.0,2621
29302,21,1552,444015.0,2621
29303,72,888,400000.0,2621
29304,158,2399,1250000.0,2621
29305,202,708,578036.6,2621
29306,202,1045,677995.98,2621
29307,219,871,574430.0,2621
29308,219,1291,678500.0,2621
29309,285,1330,200000.0,2621
29310,331,1872,174753.0,2621
29311,290,1332,748000.0,2623
29312,115,714,205000.0,2624
29313,202,1119,450000.0,2624
29314,235,1178,488000.0,2624
29315,235,1659,316894.55,2624
29316,322,1344,639000.0,2624
29317,322,1410,898000.0,2624
29318,3,2048,144000.0,2625
29319,116,1729,623775.0,2625
29320,195,794,849800.0,2625
29321,253,1605,397000.0,2625
29322,84,2223,886250.0,2626
29323,86,1915,492844.3,2626
29324,99,441,2199718.22,2626
29325,127,658,402825.0,2626
29326,133,900,698955.0,2626
29327,139,1423,794960.76,2626
29328,179,1106,357550.0,2626
29329,179,1514,879050.0,2626
29330,213,875,334800.0,2626
29331,235,1684,476650.0,2626
29332,252,398,349730.0,2626
29333,255,973,2998500.0,2626
29334,291,695,5549650.0,2626
29335,90,2192,300000.0,2627
29336,229,1542,253693.0,2627
29337,234,918,889950.5,2627
29338,235,604,616497.91,2627
29339,335,1926,250000.0,2627
29340,84,1591,181266.75,2628
29341,55,1813,3307512.0,2628
29342,71,763,10348875.0,2628
29343,86,1320,898600.0,2628
29344,240,2136,503625.0,2628
29345,311,1178,276000.0,2628
29346,313,987,350000.0,2628
29347,316,1182,350000.0,2628
29348,334,548,190708.18,2628
29349,334,1098,120000.0,2628
29350,82,713,120000.0,2631
29351,89,2444,597000.0,2631
29352,104,1389,811000.0,2631
29353,118,845,250000.0,2631
29354,154,1440,899165.13,2631
29355,50,2417,1400996.82,2632
29356,81,832,299800.0,2632
29357,82,1414,325790.0,2632
29358,89,1679,522027.75,2632
29359,89,1679,760000.0,2632
29360,121,910,749500.0,2632
29361,181,992,158125.0,2632
29362,195,1437,314012.0,2632
29363,333,1807,834540.0,2632
29364,84,652,8530657.6,2633
29365,115,896,615667.15,2633
29366,115,1126,469996.73,2633
29367,136,2357,1847416.0,2633
29368,240,1878,891075.59,2633
29369,252,1432,850990.05,2633
29370,57,1848,270000.0,2634
29371,82,919,213372.0,2634
29372,82,1191,224372.0,2634
29373,82,1191,399085.0,2634
29374,215,523,174500.0,2634
29375,252,571,134000.0,2634
29376,252,571,298000.0,2634
29377,289,1201,1146285.55,2634
29378,311,1442,890253.26,2634
29379,73,754,847381.79,2635
29380,80,1956,173835.0,2635
29381,95,1512,638000.0,2635
29382,95,1512,675000.0,2635
29383,184,1419,899000.0,2635
29384,203,1282,124750.0,2635
29385,272,1156,700000.0,2635
29386,272,1156,797000.0,2635
29387,276,1848,142493.83,2635
29388,276,1848,159500.81,2635
29389,300,961,648948.0,2635
29390,317,958,1122000.0,2635
29391,321,794,199500.0,2635
29392,321,794,249500.0,2635
29393,321,794,258500.0,2635
29394,321,1252,99900.0,2635
29395,322,1344,899800.0,2635
29396,154,1003,11379882.82,2636
29397,44,1473,134850.0,2638
29398,47,1045,1195664.88,2638
29399,47,1239,979000.0,2638
29400,161,512,450000.0,2638
29401,179,1071,448800.0,2638
29402,181,859,761500.0,2638
29403,224,639,296402.88,2638
29404,227,1500,343731.0,2638
29405,231,773,520000.0,2638
29406,231,773,415000.0,2638
29407,285,1543,200000.0,2638
29408,321,1252,249868.0,2638
29409,333,1942,539500.0,2638
29410,102,1035,150000.0,2639
29411,102,1119,289996.08,2639
29412,115,789,500000.0,2639
29413,115,805,897794.0,2639
29414,139,1894,665657.08,2639
29415,213,795,600500.0,2639
29416,213,1231,879500.0,2639
29417,270,629,899567.68,2639
29418,282,351,796250.0,2639
29419,332,655,544465.98,2639
29420,332,977,580000.0,2639
29421,332,1106,446775.7,2639
29422,332,2200,388689.35,2639
29423,42,1055,7153992.88,2640
29424,42,1055,1952359.77,2640
29425,42,1055,1506364.04,2640
29426,77,439,515431.4,2640
29427,83,952,2055000.0,2640
29428,83,1714,362108.45,2640
29429,121,1678,265000.0,2640
29430,196,765,579500.0,2640
29431,196,2366,300000.0,2640
29432,196,2366,250000.0,2640
29433,196,2366,250000.0,2640
29434,201,765,1418000.0,2640
29435,222,1176,169950.0,2640
29436,222,1176,119925.0,2640
29437,246,1029,290063.0,2640
29438,268,714,650000.0,2640
29439,268,1848,774950.0,2640
29440,84,2208,5000000.0,2641
29441,84,2215,10000000.0,2641
29442,71,467,893653.0,2641
29443,79,774,522900.0,2641
29444,86,1084,1249707.03,2641
29445,86,1320,1299350.0,2641
29446,180,639,500001.06,2641
29447,180,639,712360.22,2641
29448,180,639,899815.09,2641
29449,180,639,210498.0,2641
29450,180,639,899537.0,2641
29451,195,1252,299828.65,2641
29452,195,1276,729806.95,2641
29453,202,2366,857000.0,2641
29454,227,973,182012.5,2641
29455,44,672,134900.0,2642
29456,44,1473,134850.0,2642
29457,82,442,109175.0,2642
29458,82,1313,175632.0,2642
29459,222,1201,1050000.0,2642
29460,244,776,1290000.0,2642
29461,285,1591,587532.04,2642
